event_id,source_file,activity_label,algorithm_result,fall_type,confidence,peakG,minAcc,peakJerk,pitch,tilt,impactTilt,stillCount,movingCount,postGyro,highGyroFrac,highAccFrac,postSMA,ground_truth,lowGDurationMs,highGDurationMs,impactDurationMs,timeToStillMs,peakPostImpactGyro,gyroDecayRate,postMotionEnergy,postGyroVariance,pitchDelta,tiltDelta
511.0,walking data.txt,0,0.0,0.0,0.54,1.76,0.43,12.04,70.64,3.44,,2,27.0,150.61,0.83,0.2,1.55,,,,,,,,,,,
512.0,walking data.txt,0,0.0,0.0,0.58,1.82,0.8,14.66,79.91,8.06,,0,20.0,175.45,0.95,0.26,1.48,,,,,,,,,,,
513.0,walking data.txt,0,0.0,0.0,0.63,1.83,0.47,20.51,76.02,16.09,,0,38.0,224.33,0.97,0.38,1.65,,,,,,,,,,,
514.0,walking data.txt,0,0.0,0.0,0.58,1.72,0.77,15.21,75.61,12.16,,0,28.0,163.73,0.93,0.16,1.58,,,,,,,,,,,
515.0,walking data.txt,0,0.0,0.0,0.6,2.22,1.45,22.98,79.14,7.69,,0,28.0,159.25,0.85,0.21,1.53,,,,,,,,,,,
516.0,walking data.txt,0,0.0,0.0,0.56,1.83,0.55,13.86,70.75,24.36,,0,34.0,174.51,0.86,0.15,1.56,,,,,,,,,,,
517.0,walking data.txt,0,0.0,0.0,0.68,2.03,0.88,18.81,72.4,16.44,,0,17.0,169.63,0.94,0.13,1.58,,,,,,,,,,,
518.0,walking data.txt,0,0.0,0.0,0.54,1.78,0.51,11.21,80.07,1.06,,0,32.0,162.42,0.93,0.2,1.43,,,,,,,,,,,
519.0,walking data.txt,0,0.0,0.0,0.79,2.33,0.68,30.56,73.67,2.51,,0,17.0,137.18,0.73,0.07,1.53,,,,,,,,,,,
520.0,walking data.txt,0,0.0,0.0,0.53,1.72,0.64,11.47,65.67,7.94,,0,6.0,93.12,0.79,0.07,1.5,,,,,,,,,,,
521.0,walking data.txt,0,0.0,0.0,0.57,1.8,0.83,13.23,75.09,3.48,,0,16.0,147.09,0.89,0.15,1.48,,,,,,,,,,,
522.0,walking data.txt,0,0.0,0.0,0.51,1.77,1.15,13.45,78.97,10.8,,0,26.0,168.97,0.84,0.21,1.53,,,,,,,,,,,
523.0,walking data.txt,0,0.0,0.0,0.51,1.58,0.61,15.38,73.6,17.82,,0,15.0,142.15,0.85,0.1,1.5,,,,,,,,,,,
524.0,walking data.txt,0,0.0,0.0,0.57,1.85,0.85,11.44,79.43,14.15,,0,32.0,165.01,0.92,0.14,1.46,,,,,,,,,,,
525.0,walking data.txt,0,0.0,0.0,0.56,1.68,0.68,9.88,77.61,7.95,,5,16.0,138.32,0.87,0.07,1.42,,,,,,,,,,,
526.0,walking data.txt,0,0.0,0.0,0.54,1.74,1.13,14.33,71.92,9.35,,0,22.0,155.68,0.8,0.15,1.55,,,,,,,,,,,
527.0,walking data.txt,0,0.0,0.0,0.66,1.74,0.26,22.31,73.56,8.74,,7,36.0,184.94,0.94,0.23,1.54,,,,,,,,,,,
528.0,walking data.txt,0,0.0,0.0,0.63,1.82,0.8,16.44,81.08,7.91,,0,15.0,157.05,0.92,0.08,1.46,,,,,,,,,,,
529.0,walking data.txt,0,0.0,0.0,0.57,1.53,0.66,19.13,77.59,15.85,,7,17.0,131.8,0.82,0.12,1.43,,,,,,,,,,,
530.0,walking data.txt,0,0.0,0.0,0.54,1.66,0.28,15.78,76.99,9.58,,1,24.0,154.26,0.93,0.15,1.45,,,,,,,,,,,
531.0,walking data.txt,0,0.0,0.0,0.43,1.71,1.42,12.38,78.71,15.81,,1,28.0,155.5,0.83,0.16,1.44,,,,,,,,,,,
532.0,walking data.txt,0,0.0,0.0,0.51,1.69,1.35,18.97,65.62,5.45,,4,8.0,136.27,0.92,0.0,1.49,,,,,,,,,,,
533.0,walking data.txt,0,0.0,0.0,0.58,1.94,1.61,23.52,79.67,11.74,,0,29.0,159.0,0.95,0.13,1.46,,,,,,,,,,,
534.0,walking data.txt,0,0.0,0.0,0.61,1.87,0.88,14.22,75.07,3.26,,0,17.0,147.16,0.76,0.18,1.49,,,,,,,,,,,
535.0,walking data.txt,0,0.0,0.0,0.66,1.76,0.4,29.09,73.67,4.12,,0,27.0,162.29,0.97,0.17,1.51,,,,,,,,,,,
536.0,walking data.txt,0,0.0,0.0,0.7,1.8,0.9,22.5,77.92,23.73,,8,14.0,136.51,0.9,0.14,1.45,,,,,,,,,,,
537.0,walking data.txt,0,0.0,0.0,0.78,2.0,0.39,32.97,76.79,10.1,,0,27.0,181.32,0.98,0.23,1.5,,,,,,,,,,,
538.0,walking data.txt,0,0.0,0.0,0.63,1.86,0.73,18.6,82.98,7.86,,0,34.0,184.02,0.92,0.2,1.51,,,,,,,,,,,
539.0,walking data.txt,0,0.0,0.0,0.56,1.66,0.52,14.72,75.32,15.75,,0,15.0,149.73,0.87,0.03,1.44,,,,,,,,,,,
540.0,walking data.txt,0,0.0,0.0,0.42,1.8,1.39,25.83,-5.46,34.89,,2,0.0,171.14,0.84,0.1,1.59,,,,,,,,,,,
541.0,walking data.txt,0,0.0,0.0,0.65,1.56,0.47,25.62,77.45,18.45,,8,0.0,134.63,0.8,0.15,1.52,,,,,,,,,,,
542.0,walking data.txt,0,0.0,0.0,0.49,1.69,0.93,8.62,79.37,13.14,,0,36.0,172.2,0.83,0.15,1.44,,,,,,,,,,,
543.0,walking data.txt,0,0.0,0.0,0.59,1.68,0.72,22.78,74.44,1.61,,0,37.0,199.03,0.97,0.3,1.59,,,,,,,,,,,
544.0,walking data.txt,0,0.0,0.0,0.66,2.0,1.06,18.42,77.01,10.95,,0,33.0,181.27,0.96,0.23,1.52,,,,,,,,,,,
545.0,walking data.txt,0,0.0,0.0,0.51,1.65,0.61,10.6,80.29,14.13,,1,23.0,144.94,0.84,0.08,1.37,,,,,,,,,,,
546.0,walking data.txt,0,0.0,0.0,0.53,1.8,1.06,9.85,72.79,9.28,,0,19.0,158.35,0.92,0.12,1.56,,,,,,,,,,,
547.0,walking data.txt,0,0.0,0.0,0.67,2.06,0.12,17.31,77.32,1.76,,0,58.0,181.49,0.96,0.23,1.44,,,,,,,,,,,
548.0,walking data.txt,0,0.0,0.0,0.6,1.9,0.84,12.65,77.47,0.94,,0,18.0,166.81,0.82,0.18,1.52,,,,,,,,,,,
549.0,walking data.txt,0,0.0,0.0,0.46,1.57,0.54,11.46,71.99,8.05,,0,41.0,163.36,0.95,0.12,1.51,,,,,,,,,,,
550.0,object picking(1).txt,0,,,0.55,1.53,0.81,18.32,75.57,,,5,11.0,101.22,0.71,0.26,1.54,0.0,,,,,,,,,,
551.0,object picking(1).txt,0,,,0.71,1.5,0.57,20.33,77.83,,,32,0.0,71.63,0.44,0.22,1.52,0.0,,,,,,,,,,
552.0,object picking(1).txt,0,,,0.81,1.67,0.21,26.9,75.06,,,34,0.0,102.52,0.54,0.28,1.75,0.0,,,,,,,,,,
553.0,object picking(1).txt,0,,,0.8,1.63,0.37,26.99,77.26,,,45,0.0,73.09,0.41,0.28,1.55,0.0,,,,,,,,,,
554.0,object picking(1).txt,0,,,0.7,1.32,0.85,31.76,70.35,,,27,0.0,106.22,0.56,0.27,1.84,0.0,,,,,,,,,,
555.0,object picking(1).txt,0,,,0.79,1.6,0.32,26.78,76.0,,,32,0.0,88.08,0.4,0.27,1.66,0.0,,,,,,,,,,
556.0,object picking(1).txt,0,,,0.96,1.9,0.13,43.23,74.19,,,45,0.0,87.82,0.48,0.3,1.84,0.0,,,,,,,,,,
557.0,object picking(1).txt,0,,,0.7,1.45,0.37,22.99,74.31,,,28,0.0,86.52,0.42,0.19,1.61,0.0,,,,,,,,,,
558.0,object picking(1).txt,0,,,0.79,1.73,0.29,19.45,77.79,,,43,0.0,103.86,0.55,0.27,1.82,0.0,,,,,,,,,,
559.0,object picking(1).txt,0,,,0.64,1.41,0.67,16.79,80.05,,,19,0.0,85.27,0.52,0.13,1.47,0.0,,,,,,,,,,
560.0,object picking(1).txt,0,,,0.54,1.25,0.97,25.87,78.4,,,9,6.0,85.23,0.57,0.03,1.35,0.0,,,,,,,,,,
561.0,object picking(1).txt,0,,,0.87,4.39,1.11,234.62,67.0,,,34,0.0,76.03,0.41,0.03,2.19,0.0,,,,,,,,,,
562.0,object picking(1).txt,0,,,0.72,1.56,0.39,18.14,77.87,,,42,0.0,95.78,0.57,0.25,1.74,0.0,,,,,,,,,,
563.0,object picking(1).txt,0,,,0.55,1.58,0.28,17.69,75.58,,,4,0.0,93.13,0.59,0.3,1.57,0.0,,,,,,,,,,
564.0,object picking(1).txt,0,,,0.7,1.66,0.58,11.16,78.25,,,42,0.0,79.32,0.52,0.19,1.57,0.0,,,,,,,,,,
565.0,object picking(1).txt,0,,,0.76,1.66,0.49,18.94,79.26,,,39,0.0,78.76,0.51,0.11,1.46,0.0,,,,,,,,,,
566.0,object picking(1).txt,0,,,0.82,1.83,0.95,32.22,79.79,,,91,0.0,28.11,0.12,0.02,1.36,0.0,,,,,,,,,,
567.0,object picking(1).txt,0,,,0.65,1.36,0.6,19.4,80.2,,,36,0.0,87.97,0.57,0.19,1.56,0.0,,,,,,,,,,
568.0,object picking(1).txt,0,,,0.79,1.57,0.49,27.69,78.57,,,42,0.0,69.87,0.53,0.23,1.59,0.0,,,,,,,,,,
569.0,object picking(1).txt,0,,,0.73,1.69,0.47,12.99,79.82,,,42,0.0,96.95,0.55,0.25,1.74,0.0,,,,,,,,,,
570.0,object picking(1).txt,0,,,0.86,1.73,0.4,29.9,77.02,,,46,0.0,79.04,0.52,0.24,1.73,0.0,,,,,,,,,,
571.0,object picking(1).txt,0,,,0.85,1.58,0.37,35.2,81.56,,,35,0.0,60.87,0.41,0.25,1.56,0.0,,,,,,,,,,
572.0,object picking(1).txt,0,,,0.7,1.45,0.4,21.77,79.79,,,34,0.0,107.02,0.58,0.24,1.61,0.0,,,,,,,,,,
573.0,object picking(1).txt,0,,,0.76,1.55,0.2,25.81,80.99,,,31,0.0,94.31,0.58,0.2,1.58,0.0,,,,,,,,,,
574.0,alternate fall out push on floor(wi(1).txt,1,,,0.58,1.32,0.97,17.21,81.03,,,7,0.0,140.07,0.54,0.15,1.7,1.0,,,,,,,,,,
575.0,alternate fall out push on floor(wi(1).txt,1,,,0.65,1.25,0.36,34.02,74.88,,,5,0.0,90.86,0.43,0.12,1.81,1.0,,,,,,,,,,
576.0,alternate fall out push on floor(wi(1).txt,1,,,0.65,1.95,1.68,21.97,75.8,,,0,19.0,119.37,0.73,0.0,1.46,1.0,,,,,,,,,,
577.0,alternate fall out push on floor(wi(1).txt,1,,,0.64,1.69,0.84,28.25,78.7,,,0,4.0,218.62,0.82,0.16,1.86,1.0,,,,,,,,,,
578.0,alternate fall out push on floor(wi(1).txt,1,,,0.64,1.37,0.88,16.6,79.39,,,20,0.0,77.4,0.5,0.0,1.42,1.0,,,,,,,,,,
579.0,alternate fall out push on floor(wi(1).txt,1,,,0.66,1.51,0.62,20.06,76.22,,,7,0.0,62.22,0.46,0.01,1.56,1.0,,,,,,,,,,
580.0,alternate fall out push on floor(wi(1).txt,1,,,0.7,1.57,0.81,15.05,77.72,,,57,0.0,58.8,0.41,0.0,1.37,1.0,,,,,,,,,,
581.0,alternate fall out push on floor(wi(1).txt,1,,,0.51,1.49,0.81,17.74,72.5,,,0,1.0,62.8,0.45,0.0,1.4,1.0,,,,,,,,,,
582.0,alternate fall out push on floor(wi(1).txt,1,,,0.79,1.44,0.75,34.7,75.92,,,52,0.0,76.44,0.44,0.0,1.49,1.0,,,,,,,,,,
,,0,,,0.9,4.31,0.84,304.47,75.19,10.33,1.59,18,0.0,,,,,,1669.0,133.0,327.0,211.0,202.0,455.49,1572.26,1571.3,5.91,10.33
,,1,,,0.97,2.18,0.26,48.83,77.66,22.9,17.75,14,0.0,,,,,,183.0,11.0,673.0,603.0,639.9,178.14,14207.09,14129.72,9.39,22.9
,,1,,,0.99,2.54,0.15,71.1,74.84,9.83,35.64,28,0.0,,,,,,357.0,22.0,733.0,500.0,565.05,200.89,13699.7,12606.69,2.25,9.83
,,1,,,0.79,1.72,0.82,24.09,73.72,8.64,14.45,18,0.0,,,,,,357.0,34.0,454.0,329.0,531.46,-184.56,22598.41,32044.81,4.4,8.64
,,1,,,0.99,2.05,0.16,55.24,74.24,17.12,42.35,17,0.0,,,,,,594.0,34.0,640.0,344.0,641.51,-1.74,16406.32,16764.54,14.62,17.12
,,1,,,0.86,2.4,0.26,76.89,73.07,18.77,10.75,1,0.0,,,,,,786.0,34.0,546.0,344.0,611.17,537.65,21472.4,24877.69,6.43,18.77
,,1,,,0.98,2.65,0.57,67.67,73.94,12.89,16.34,16,0.0,,,,,,972.0,34.0,696.0,594.0,645.38,392.75,21189.88,21300.95,2.69,12.89
,,1,,,0.97,4.92,0.34,237.5,77.81,16.26,45.22,12,0.0,,,,,,1194.0,47.0,595.0,548.0,462.87,317.0,11843.5,11097.96,7.47,16.26
,,1,,,0.97,2.2,0.45,72.93,71.54,14.61,25.7,20,0.0,,,,,,1334.0,47.0,747.0,608.0,568.24,105.85,14609.56,12354.44,9.48,14.61
,,1,,,0.87,1.97,0.32,63.57,72.36,22.23,25.37,2,0.0,,,,,,1478.0,59.0,685.0,505.0,587.37,156.37,21922.33,21662.02,6.87,22.23
,,1,,,0.96,1.99,0.22,69.99,70.5,19.39,1.78,18,0.0,,,,,,1600.0,59.0,706.0,591.0,668.06,33.84,20256.92,19219.71,8.52,19.39
,,1,,,0.93,2.71,0.29,88.56,73.19,10.69,3.9,8,0.0,,,,,,1717.0,59.0,618.0,618.0,757.81,314.27,21067.66,22282.3,13.14,10.69
,,1,,,0.9,1.78,0.33,53.9,78.78,19.34,19.51,16,0.0,,,,,,2325.0,106.0,503.0,410.0,576.54,312.96,17445.68,22524.65,7.94,19.34
,,1,,,1.0,2.07,0.17,49.58,75.07,17.23,51.28,41,0.0,,,,,,2547.0,118.0,738.0,349.0,745.01,37.33,21594.68,22431.87,9.04,17.23
,,1,,,1.0,3.85,0.39,132.51,74.3,22.78,27.94,41,0.0,,,,,,2807.0,129.0,742.0,356.0,697.71,100.69,21158.13,21482.97,5.79,22.78
,,1,,,0.73,1.58,0.19,22.51,69.86,22.07,28.29,48,0.0,,,,,,3033.0,129.0,896.0,422.0,676.23,33.77,20605.2,16727.35,7.52,22.07
,,1,,,0.93,2.35,0.27,79.62,67.6,20.88,30.39,11,0.0,,,,,,3555.0,199.0,504.0,468.0,574.78,474.27,17240.04,20731.95,15.34,20.88
,,1,,,1.0,4.15,0.34,183.78,75.73,4.98,25.32,31,0.0,,,,,,3866.0,211.0,675.0,274.0,651.59,-12.76,24611.17,27673.68,3.67,4.98
,,1,,,0.98,4.02,0.26,145.47,76.23,14.83,32.6,17,0.0,,,,,,4116.0,222.0,502.0,398.0,580.15,426.17,13000.83,16278.43,10.12,14.83
,,1,,,0.99,5.46,0.35,243.58,74.89,15.55,17.75,20,0.0,,,,,,5044.0,234.0,621.0,376.0,768.26,238.79,15378.3,17891.37,1.93,15.55
,,1,,,0.79,1.55,0.67,33.88,81.9,6.13,18.09,14,0.0,,,,,,5165.0,234.0,309.0,240.0,321.58,667.69,6582.62,9120.89,2.09,6.13
,,1,,,0.99,1.97,0.34,41.33,74.36,12.31,24.78,39,0.0,,,,,,5815.0,234.0,778.0,407.0,759.87,255.77,22506.77,20816.91,4.87,12.31
,,1,,,0.72,1.49,0.54,24.72,78.98,2.33,13.02,39,0.0,,,,,,5902.0,234.0,911.0,175.0,90.41,-6.73,2861.1,366.62,6.61,2.33
,,1,,,0.99,3.17,0.04,104.13,75.48,9.32,6.72,33,0.0,,,,,,6280.0,257.0,972.0,677.0,306.61,94.86,7829.83,2403.88,9.9,9.32
,,1,,,0.88,2.11,0.77,43.72,71.35,13.26,7.77,15,0.0,,,,,,10301.0,634.0,261.0,179.0,121.57,-50.62,1116.17,875.68,1.67,13.26
,,1,,,0.72,1.46,0.34,29.95,68.54,18.85,12.05,19,0.0,,,,,,10713.0,634.0,545.0,412.0,733.77,-46.77,23530.7,28304.21,1.97,18.85
,,1,,,0.98,3.42,0.19,177.62,70.44,26.45,4.33,33,0.0,,,,,,11054.0,634.0,746.0,448.0,675.89,234.76,18821.64,14523.74,6.4,26.45
,,1,,,0.74,1.47,0.19,28.24,73.47,16.07,15.58,23,0.0,,,,,,11345.0,634.0,597.0,417.0,679.0,237.13,25118.07,24184.37,4.3,16.07
,,1,,,0.99,2.45,0.44,50.88,74.8,13.35,30.08,19,0.0,,,,,,11643.0,647.0,548.0,414.0,613.59,98.22,18567.45,20916.8,7.37,13.35
,,1,,,0.95,4.05,0.23,278.24,67.06,25.68,17.43,17,0.0,,,,,,11936.0,659.0,677.0,311.0,533.42,254.14,23020.59,21369.73,0.68,25.68
,,1,,,0.95,4.8,0.29,203.73,66.51,21.46,35.96,44,0.0,,,,,,12570.0,670.0,756.0,330.0,674.89,127.27,22641.85,21295.53,7.37,21.46
,,1,,,0.83,1.9,0.5,44.85,68.66,14.95,25.66,13,0.0,,,,,,12768.0,670.0,454.0,396.0,532.82,3.52,14988.43,17595.68,4.66,14.95
,,1,,,0.95,4.12,0.23,179.53,67.6,7.45,38.34,26,0.0,,,,,,622.0,26.0,678.0,462.0,520.4,284.53,13782.92,14819.05,1.97,7.45
,,1,,,0.81,5.39,0.57,265.66,62.98,7.91,63.75,13,0.0,,,,,,1440.0,89.0,445.0,249.0,423.42,527.46,8347.57,11823.2,1.07,7.91
,,1,,,0.83,1.52,0.5,69.93,77.34,23.2,26.58,31,0.0,,,,,,1820.0,100.0,734.0,461.0,680.76,199.84,15365.25,13837.31,3.27,23.2
,,1,,,0.99,4.64,0.19,169.43,74.59,7.41,38.77,24,0.0,,,,,,2129.0,111.0,788.0,596.0,550.59,329.41,22819.61,20076.62,0.56,7.41
,,1,,,0.95,2.12,0.15,48.3,65.77,16.14,27.71,45,0.0,,,,,,2505.0,122.0,865.0,425.0,554.42,31.03,19613.52,17754.27,4.22,16.14
,,1,,,0.89,2.73,0.39,122.92,54.32,4.6,50.63,62,0.0,,,,,,2974.0,133.0,1115.0,475.0,746.74,174.51,38751.25,25390.59,5.53,4.6
,,1,,,0.98,4.45,0.33,188.02,71.39,3.74,28.69,43,0.0,,,,,,3292.0,156.0,877.0,462.0,726.5,237.61,25339.26,21710.84,5.0,3.74
,,1,,,0.96,2.37,0.4,84.3,70.42,19.58,40.44,12,0.0,,,,,,3612.0,216.0,673.0,355.0,586.65,190.15,16463.15,15766.13,0.59,19.58
,,1,,,0.88,1.83,0.27,48.37,70.13,2.87,41.19,10,0.0,,,,,,4025.0,216.0,694.0,671.0,659.0,359.43,20670.11,20928.52,3.06,2.87
,,1,,,0.84,1.82,0.15,49.27,56.1,4.12,45.22,60,0.0,,,,,,4191.0,228.0,962.0,344.0,508.96,222.72,14634.24,12006.68,7.31,4.12
,,1,,,0.99,2.03,0.28,70.98,73.53,22.74,27.13,42,0.0,,,,,,4568.0,228.0,995.0,428.0,642.01,211.24,31117.37,23618.33,0.42,22.74
,,1,,,1.0,3.71,0.54,188.27,76.23,12.27,40.84,33,0.0,,,,,,4876.0,280.0,734.0,286.0,563.07,382.92,23550.1,24861.29,0.28,12.27
,,1,,,0.88,1.66,0.33,50.65,78.33,5.89,22.15,37,0.0,,,,,,5227.0,280.0,858.0,346.0,670.13,136.14,33279.93,27708.29,4.04,5.89
,,1,,,1.0,4.25,0.31,130.65,78.11,14.65,58.55,37,0.0,,,,,,5589.0,291.0,753.0,404.0,553.45,402.25,18478.82,18516.44,1.11,14.65
,,1,,,1.0,4.14,0.51,178.54,81.66,19.26,56.06,39,0.0,,,,,,5671.0,304.0,832.0,466.0,578.42,294.06,17354.26,14658.04,4.62,19.26
,,1,,,0.89,1.7,0.31,56.27,74.88,12.07,14.2,35,0.0,,,,,,5991.0,304.0,833.0,513.0,525.82,192.0,17317.93,13021.68,2.27,12.07
,,1,,,0.82,1.51,0.35,38.42,82.03,21.53,21.0,24,0.0,,,,,,6308.0,315.0,764.0,573.0,621.8,2.29,14475.75,13427.67,3.07,21.53
,,1,,,1.0,2.48,0.5,61.11,74.45,4.53,64.19,46,0.0,,,,,,6499.0,327.0,984.0,354.0,586.44,268.59,22183.54,14808.44,4.42,4.53
,,1,,,0.98,2.02,0.56,49.84,75.81,13.54,32.79,23,0.0,,,,,,6898.0,327.0,575.0,401.0,488.52,255.33,10138.44,10348.75,1.37,13.54
,,1,,,1.0,2.32,0.44,76.95,81.17,19.11,34.74,40,0.0,,,,,,7100.0,362.0,806.0,423.0,521.31,171.64,15438.23,13252.84,1.56,19.11
,,1,,,0.99,4.07,0.44,212.77,78.34,19.44,36.31,12,0.0,,,,,,7547.0,362.0,665.0,451.0,543.76,193.54,16012.7,14987.98,6.23,19.44
,,1,,,0.87,2.7,0.59,55.9,70.96,3.88,35.66,32,0.0,,,,,,8221.0,446.0,839.0,377.0,636.79,162.95,24575.91,23136.97,1.77,3.88
,,1,,,0.87,1.7,0.32,39.27,71.35,0.07,38.07,22,0.0,,,,,,8507.0,446.0,859.0,539.0,656.43,79.23,24701.44,18400.78,2.25,0.07
,,1,,,0.97,4.82,0.38,246.87,69.41,7.42,74.73,43,0.0,,,,,,9196.0,481.0,923.0,507.0,744.07,334.35,31418.27,23726.29,3.46,7.42
,,1,,,0.99,4.3,0.33,215.05,72.1,14.8,46.67,45,0.0,,,,,,9528.0,492.0,993.0,555.0,578.13,301.2,20921.46,12688.85,0.21,14.8
,,1,,,0.82,1.64,0.47,32.64,69.81,10.65,48.23,44,0.0,,,,,,10393.0,492.0,1014.0,592.0,684.48,59.33,33589.21,23357.45,4.81,10.65
,,1,,,0.99,2.31,0.23,97.81,73.38,3.77,16.7,47,0.0,,,,,,10654.0,516.0,878.0,417.0,560.66,118.13,16404.34,14289.98,0.75,3.77
,,1,,,0.89,5.6,0.84,256.64,75.05,6.13,37.54,31,0.0,,,,,,11423.0,539.0,982.0,707.0,604.14,527.33,15108.13,8481.5,0.72,6.13
,,1,,,1.0,4.08,0.53,183.05,76.72,22.45,54.13,34,0.0,,,,,,11879.0,550.0,903.0,594.0,644.54,200.82,27934.55,19121.41,6.95,22.45
,,1,,,0.98,4.1,0.37,336.83,72.14,3.52,72.62,29,0.0,,,,,,12184.0,561.0,789.0,539.0,575.63,223.76,20642.64,16721.21,1.96,3.52
,,1,,,0.91,4.2,0.59,175.32,77.95,1.58,36.87,39,0.0,,,,,,12636.0,572.0,900.0,535.0,637.54,133.47,26857.46,19360.75,1.96,1.58
,,1,,,0.99,4.19,0.33,210.85,73.51,6.75,38.72,30,0.0,,,,,,13176.0,572.0,813.0,550.0,699.99,337.01,25238.63,20938.62,0.16,6.75
,,1,,,0.7,2.05,0.61,113.36,76.08,19.33,2.54,0,0.0,,,,,,13299.0,618.0,240.0,443.0,296.79,985.04,1249.52,1617.35,2.95,19.33
,,1,,,0.98,1.95,0.22,57.37,78.79,19.36,23.91,21,0.0,,,,,,13684.0,642.0,888.0,355.0,722.04,36.76,26646.23,21948.38,4.01,19.36
,,1,,,0.9,1.82,0.45,40.51,68.25,7.04,53.09,39,0.0,,,,,,14027.0,642.0,832.0,287.0,658.88,101.4,24177.86,22879.29,1.06,7.04
,,1,,,0.89,1.71,0.24,44.98,72.71,18.71,50.39,51,0.0,,,,,,14483.0,642.0,1034.0,523.0,564.89,113.0,26309.0,18143.35,5.01,18.71
,,1,,,1.0,4.02,0.35,239.86,74.75,16.14,50.54,48,0.0,,,,,,14801.0,642.0,960.0,482.0,697.65,139.21,30763.69,23462.43,2.02,16.14
,,1,,,0.97,2.03,0.42,46.91,70.53,18.23,43.42,41,0.0,,,,,,15057.0,642.0,868.0,478.0,633.62,114.44,29455.23,23741.48,1.45,18.23
,,1,,,0.91,2.68,0.2,90.29,79.14,8.59,17.95,34,0.0,,,,,,15524.0,654.0,869.0,560.0,659.94,194.94,25880.69,21655.98,7.52,8.59
,,1,,,0.89,4.28,0.32,177.95,69.64,11.56,72.86,4,0.0,,,,,,15868.0,666.0,786.0,513.0,715.61,222.51,32360.63,28242.93,4.75,11.56
,,1,,,1.0,4.18,0.44,197.63,74.68,0.69,44.38,29,0.0,,,,,,16182.0,678.0,789.0,548.0,672.78,247.15,23426.34,23371.54,1.13,0.69
,,1,,,0.9,1.72,0.45,46.02,80.35,21.32,28.13,25,0.0,,,,,,16526.0,690.0,760.0,562.0,456.74,105.14,13655.97,11741.39,4.14,21.32
,,1,,,0.99,4.01,0.16,203.43,81.41,11.13,42.91,22,0.0,,,,,,17070.0,727.0,673.0,511.0,412.94,195.67,12479.72,11327.53,5.89,11.13
,,1,,,0.91,1.95,0.27,40.25,72.48,26.51,32.32,8,0.0,,,,,,17542.0,762.0,753.0,753.0,515.77,110.35,19829.07,14768.14,9.1,26.51
,,1,,,0.96,2.36,0.18,70.46,68.4,5.81,43.81,39,0.0,,,,,,17891.0,762.0,793.0,427.0,715.51,233.57,26920.33,25813.67,1.61,5.81
,,1,,,0.99,4.22,0.4,211.85,81.1,11.01,51.72,27,0.0,,,,,,18377.0,775.0,754.0,530.0,483.85,440.36,14182.25,11644.97,2.23,11.01
,,1,,,1.0,2.52,0.26,88.89,75.95,16.46,34.59,33,0.0,,,,,,18779.0,834.0,746.0,450.0,686.17,535.28,24199.78,24062.12,0.25,16.46
,,1,,,0.98,3.74,0.67,184.45,76.89,20.16,49.17,11,0.0,,,,,,19143.0,834.0,749.0,714.0,436.04,124.02,13385.34,11218.08,1.82,20.16
,,1,,,0.99,4.0,0.44,211.06,81.77,12.56,34.96,27,0.0,,,,,,19416.0,834.0,671.0,452.0,452.45,41.49,11904.78,11112.67,4.35,12.56
,,1,,,0.82,1.5,0.22,39.73,75.61,22.47,15.57,28,0.0,,,,,,19781.0,834.0,760.0,524.0,468.87,-10.75,13832.1,10981.9,10.87,22.47
,,1,,,0.99,2.37,0.26,66.56,81.04,18.09,19.4,21,0.0,,,,,,20122.0,845.0,699.0,417.0,549.95,201.87,15262.3,13934.75,5.25,18.09
,,1,,,0.88,2.33,1.37,50.5,73.1,7.98,1.49,78,0.0,,,,,,20300.0,890.0,1176.0,345.0,143.77,19.22,4155.2,856.7,4.08,7.98
,,1,,,0.76,2.72,0.86,97.63,64.01,0.76,27.64,2,0.0,,,,,,20300.0,901.0,288.0,345.0,248.16,286.47,2991.11,4511.84,16.58,0.76
,,1,,,0.72,1.49,0.63,34.13,68.32,7.55,2.5,9,0.0,,,,,,20324.0,901.0,128.0,117.0,77.43,-60.97,329.92,188.29,1.96,7.55
,,1,,,0.85,3.2,0.44,165.03,83.93,2.38,25.84,6,0.0,,,,,,736.0,61.0,219.0,568.0,307.11,1096.3,1185.29,1459.7,5.33,2.38
,,1,,,0.8,2.12,0.7,77.03,81.49,6.93,14.1,17,0.0,,,,,,748.0,72.0,354.0,243.0,245.21,350.04,1512.65,1838.77,1.41,6.93
,,1,,,0.89,2.44,1.0,91.35,74.54,35.68,4.23,39,0.0,,,,,,748.0,72.0,969.0,604.0,346.1,26.14,12771.71,7395.16,8.52,35.68
,,1,,,0.99,3.34,0.48,120.04,74.64,13.76,21.84,29,0.0,,,,,,921.0,83.0,735.0,485.0,358.12,-62.82,14168.39,9849.71,7.45,13.76
,,1,,,0.9,3.15,0.17,168.95,79.01,6.64,22.31,12,0.0,,,,,,1448.0,129.0,264.0,217.0,389.91,1180.87,2977.73,6111.48,4.72,6.64
,,1,,,0.76,1.46,0.35,41.5,72.79,22.02,8.89,18,0.0,,,,,,1495.0,129.0,481.0,358.0,272.94,419.82,3751.4,3143.89,9.01,22.02
